currentSeg, targetWayPointLat, targetWayPointLong, latitude, longitude, heading, targetBearing, correction, distance
0, -33.80777140379413, 151.15474458453366, -33.814873144326555, 151.17110606623692, 228, 0, 132, 0
0, -33.80777140379413, 151.15474458453366, -33.814873144326555, 151.17110606623692, 228, 297.57820694921577, 70, 1707.369386764591
0, -33.80777140379413, 151.15474458453366, -33.814912172781796, 151.17041564990976, 228, 298.7367637734154, 71, 1653.118219095033
0, -33.80777140379413, 151.15474458453366, -33.814935982631646, 151.1699944518641, 228, 299.4814690425943, 71, 1620.3712447079654
0, -33.80777140379413, 151.15474458453366, -33.814874127786965, 151.17112334011813, 228, 297.5566514698561, 70, 1708.8363061068019
0, -33.80777140379413, 151.15474458453366, -33.81487368392992, 151.17112174817922, 268, 297.557467545501, 30, 1708.6829150396604
0, -33.80777140379413, 151.15474458453366, -33.814877726330295, 151.17108992630534, 281, 297.61660377502403, 17, 1706.2827564039394
0, -33.80777140379413, 151.15474458453366, -33.81483747461654, 151.17118010036071, 302, 297.3542325506114, -5, 1711.6135013479886
0, -33.80777140379413, 151.15474458453366, -33.81484488557801, 151.17116523933123, 226, 297.39993271592203, 71, 1710.7723306401572
0, -33.80777140379413, 151.15474458453366, -33.814826438642584, 151.17112956884603, 225, 297.3897185183977, 72, 1706.898328711892
0, -33.80777140379413, 151.15474458453366, -33.814828873447944, 151.17112993545106, 234, 297.39727221015085, 63, 1707.0531393201754
0, -33.80777140379413, 151.15474458453366, -33.814831111551975, 151.1711322821169, 234, 297.4013424151943, 63, 1707.360485736686
0, -33.80777140379413, 151.15474458453366, -33.81483498647144, 151.17113865024788, 291, 297.40509234472233, 6, 1708.0819069038346
0, -33.80777140379413, 151.15474458453366, -33.814834914481004, 151.17114547953716, 294, 297.3951010295693, 3, 1708.63899125442
0, -33.80777140379413, 151.15474458453366, -33.814835225820566, 151.1711515108195, 284, 297.38752492065595, 13, 1709.1502213833955
0, -33.80777140379413, 151.15474458453366, -33.81483555267569, 151.17115867163636, 266, 297.378394093265, 31, 1709.755042492155
0, -33.80777140379413, 151.15474458453366, -33.8148373513955, 151.17116170064264, 282, 297.38003324041506, 15, 1710.0958922753346
0, -33.80777140379413, 151.15474458453366, -33.814838669992106, 151.1711658338748, 302, 297.3785080670568, -5, 1710.5028511434018
0, -33.80777140379413, 151.15474458453366, -33.81494978222668, 151.17124997608303, 306, 297.6246779136038, -8, 1723.1173305998686
0, -33.80777140379413, 151.15474458453366, -33.814956996924444, 151.17127360107463, 253, 297.61465050433674, 45, 1725.4257097166112
0, -33.80777140379413, 151.15474458453366, -33.81494606449386, 151.1712651621248, 296, 297.5908426986017, 2, 1724.1701596454511
0, -33.80777140379413, 151.15474458453366, -33.81497300984857, 151.17127277959537, 291, 297.6682465991008, 7, 1726.1853949526437
0, -33.80777140379413, 151.15474458453366, -33.814989641427765, 151.17128542241326, 288, 297.70460270319427, 10, 1728.0810578428636
0, -33.80777140379413, 151.15474458453366, -33.814992700912676, 151.17128284992623, 285, 297.7182696686712, 13, 1728.028798321251
0, -33.80777140379413, 151.15474458453366, -33.814983257576245, 151.17128452802027, 281, 297.6850129521302, 17, 1727.6775319627457
0, -33.80777140379413, 151.15474458453366, -33.81497085559941, 151.1712858404428, 281, 297.64258561489186, 17, 1727.1440602586956
0, -33.80777140379413, 151.15474458453366, -33.81496628729881, 151.17128221553585, 297, 297.6328000616378, 1, 1726.6111502444821
0, -33.80777140379413, 151.15474458453366, -33.81495294782247, 151.17126825441778, 266, 297.60900012470825, 32, 1724.7786147405452
0, -33.80777140379413, 151.15474458453366, -33.81495032853195, 151.17125878751702, 241, 297.6139044437284, 57, 1723.8676146955513
0, -33.80777140379413, 151.15474458453366, -33.814944087048445, 151.1712314741422, 259, 297.6324020045446, 39, 1721.30723521626
0, -33.80777140379413, 151.15474458453366, -33.81494002280518, 151.1712174005004, 259, 297.6391681712425, 39, 1719.9442245828086
0, -33.80777140379413, 151.15474458453366, -33.81493480477679, 151.17121311454568, 300, 297.6281503820566, -2, 1719.323623302782
0, -33.80777140379413, 151.15474458453366, -33.81492713341066, 151.17122125425752, 297, 297.5913043057995, 1, 1719.5949548285207
0, -33.80777140379413, 151.15474458453366, -33.81492378534743, 151.17122858149082, 297, 297.5698413673249, 1, 1720.0230682298254
0, -33.80777140379413, 151.15474458453366, -33.81493372153944, 151.1712295182831, 296, 297.6011555506126, 2, 1720.6120612726584
0, -33.80777140379413, 151.15474458453366, -33.81493818550168, 151.1712294153668, 296, 297.6159648181433, 2, 1720.8339161695321
0, -33.80777140379413, 151.15474458453366, -33.81493818550168, 151.1712294153668, 296, 297.6159648181433, 2, 1720.8339161695321
0, -33.80777140379413, 151.15474458453366, -33.814947684519375, 151.1712245757346, 296, 297.6540701338265, 2, 1720.9278424504134
0, -33.80777140379413, 151.15474458453366, -33.81494859998003, 151.17122479045491, 295, 297.6567683504426, 3, 1720.992734012859
0, -33.80777140379413, 151.15474458453366, -33.814952318667885, 151.1712226448207, 295, 297.6720431852268, 3, 1721.0091726864664
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 295, 297.7059729205623, 3, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 295, 297.7059729205623, 3, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 295, 297.7059729205623, 3, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 295, 297.7059729205623, 3, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 295, 297.7059729205623, 3, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 295, 297.7059729205623, 3, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 294, 297.7059729205623, 4, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 294, 297.7059729205623, 4, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 294, 297.7059729205623, 4, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.814961676287105, 151.17122039213513, 271, 297.7059729205623, 27, 1721.3087266026905
0, -33.80777140379413, 151.15474458453366, -33.81496242997504, 151.17121553063723, 218, 297.71540858069443, 80, 1720.9496775036557
0, -33.80777140379413, 151.15474458453366, -33.81496073307939, 151.17121132922193, 243, 297.7158603944124, 55, 1720.5178247345148
0, -33.80777140379413, 151.15474458453366, -33.81495978452379, 151.17121123120313, 293, 297.71288781962363, 5, 1720.4606917615292
0, -33.80777140379413, 151.15474458453366, -33.814960289617474, 151.171211532964, 285, 297.71411308076154, 13, 1720.5115478347873
0, -33.80777140379413, 151.15474458453366, -33.81496036950075, 151.17121103187577, 280, 297.7150932995785, 18, 1720.4746554584656
0, -33.80777140379413, 151.15474458453366, -33.81496074067189, 151.1712102390218, 280, 297.7174476803876, 18, 1720.4289562650254
0, -33.80777140379413, 151.15474458453366, -33.81496112943913, 151.17120987523074, 253, 297.7192449589584, 45, 1720.4193002655318
0, -33.80777140379413, 151.15474458453366, -33.81496102978877, 151.17120985706651, 226, 297.71894395400204, 72, 1720.4126533045749
0, -33.80777140379413, 151.15474458453366, -33.81496146677421, 151.1712098434815, 193, 297.72039753873537, 105, 1720.4341680693674
0, -33.80777140379413, 151.15474458453366, -33.814964988574324, 151.17120560559854, 204, 297.73803125255085, 94, 1720.2696417813409
0, -33.80777140379413, 151.15474458453366, -33.814969405857035, 151.17119585818398, 294, 297.76651692784844, 4, 1719.700794036155
0, -33.80777140379413, 151.15474458453366, -33.8149698340999, 151.1711965857907, 300, 297.76687738830856, -2, 1719.7825493968687
0, -33.80777140379413, 151.15474458453366, -33.8149715452287, 151.17119055448757, 300, 297.781157412047, -2, 1719.377750417398
0, -33.80777140379413, 151.15474458453366, -33.81497054477021, 151.17118922806665, 300, 297.7797799837061, -2, 1719.217303452935
0, -33.80777140379413, 151.15474458453366, -33.81497193093192, 151.17118572809966, 300, 297.7893610037759, -2, 1719.0028476397558
0, -33.80777140379413, 151.15474458453366, -33.81497018477619, 151.17118928363848, 300, 297.77851849109504, -2, 1719.2031736178274
0, -33.80777140379413, 151.15474458453366, -33.81496901344916, 151.1711895561969, 300, 297.7742819501057, -2, 1719.1647120982145
0, -33.80777140379413, 151.15474458453366, -33.81497011193312, 151.17118965925516, 300, 297.77773960293786, -2, 1719.2301312450072
0, -33.80777140379413, 151.15474458453366, -33.814970271375344, 151.17118974647457, 300, 297.7781376079712, -2, 1719.2455402917965
0, -33.80777140379413, 151.15474458453366, -33.814970572745935, 151.17118986376798, 300, 297.7789582336196, -2, 1719.2707738117404
0, -33.80777140379413, 151.15474458453366, -33.814970572745935, 151.17118986376798, 287, 297.7789582336196, 11, 1719.2707738117404
0, -33.80777140379413, 151.15474458453366, -33.814971000665075, 151.17119033446605, 177, 297.7796863176052, 121, 1719.3314921248666
0, -33.80777140379413, 151.15474458453366, -33.81497253916329, 151.17121684751618, 156, 297.74667831146803, 142, 1721.5811341050126
0, -33.80777140379413, 151.15474458453366, -33.814976718090506, 151.17122671911574, 196, 297.74622849545693, 102, 1722.605739729723
0, -33.80777140379413, 151.15474458453366, -33.81498300641574, 151.17123637762816, 311, 297.7529920966765, -13, 1723.7222358994813
0, -33.80777140379413, 151.15474458453366, -33.8149843497444, 151.17124996293884, 306, 297.7379453044063, -8, 1724.9038736261173
0, -33.80777140379413, 151.15474458453366, -33.814986229737976, 151.1712573691577, 306, 297.7335057818249, -8, 1725.6075588906065
0, -33.80777140379413, 151.15474458453366, -33.81498965462346, 151.17126740836918, 307, 297.73035986423906, -9, 1726.6068292152665
0, -33.80777140379413, 151.15474458453366, -33.81499026751217, 151.17126664716386, 308, 297.7334514239499, -10, 1726.5762614319083
0, -33.80777140379413, 151.15474458453366, -33.81498526225852, 151.17127014066858, 308, 297.7120943094779, -10, 1726.6030827677396
0, -33.80777140379413, 151.15474458453366, -33.81498866718286, 151.1712660926434, 278, 297.7290107752299, 20, 1726.4479688571587
0, -33.80777140379413, 151.15474458453366, -33.81498879606565, 151.17126133239591, 258, 297.7362349488662, 40, 1726.0649509547686
0, -33.80777140379413, 151.15474458453366, -33.81499071954089, 151.171258018454, 254, 297.7472638990041, 44, 1725.8933503867538
0, -33.80777140379413, 151.15474458453366, -33.814991326495395, 151.1712586666373, 254, 297.74832201714617, 44, 1725.9778634125842
0, -33.80777140379413, 151.15474458453366, -33.81499049293738, 151.17125352054222, 253, 297.75295628389597, 45, 1725.5134457814054
0, -33.80777140379413, 151.15474458453366, -33.81498979481761, 151.17125086998067, 254, 297.7544648478319, 44, 1725.2603120597216
0, -33.80777140379413, 151.15474458453366, -33.814989537906314, 151.1712493520337, 254, 297.75579650904984, 44, 1725.1227535889984
0, -33.80777140379413, 151.15474458453366, -33.81498918276893, 151.17124770043282, 254, 297.7569982782096, 44, 1724.969164583574
0, -33.80777140379413, 151.15474458453366, -33.81498883130105, 151.17124676498688, 254, 297.75718715106757, 44, 1724.8743806093655
0, -33.80777140379413, 151.15474458453366, -33.814989048321436, 151.17124637532396, 254, 297.75845506064974, 44, 1724.8537400242726
0, -33.80777140379413, 151.15474458453366, -33.81499046570137, 151.17124506704297, 254, 297.7649659298352, 44, 1724.820161252276
0, -33.80777140379413, 151.15474458453366, -33.81499230901868, 151.17124396570262, 254, 297.7725743196647, 44, 1724.825632986851
0, -33.80777140379413, 151.15474458453366, -33.81499528371778, 151.17124244023242, 253, 297.78449162732653, 45, 1724.8551345402695
0, -33.80777140379413, 151.15474458453366, -33.81499930797593, 151.17124117500705, 253, 297.79946855192907, 45, 1724.9604898963096
0, -33.80777140379413, 151.15474458453366, -33.81499944302223, 151.17124160133494, 253, 297.79929920802806, 45, 1725.0023807019006
0, -33.80777140379413, 151.15474458453366, -33.81499944302223, 151.17124160133494, 253, 297.79929920802806, 45, 1725.0023807019006
0, -33.80777140379413, 151.15474458453366, -33.81499944302223, 151.17124160133494, 253, 297.79929920802806, 45, 1725.0023807019006
0, -33.80777140379413, 151.15474458453366, -33.81499944302223, 151.17124160133494, 252, 297.79929920802806, 46, 1725.0023807019006
0, -33.80777140379413, 151.15474458453366, -33.81500003414605, 151.1712431566736, 233, 297.7990034328328, 65, 1725.1603186365799
0, -33.80777140379413, 151.15474458453366, -33.81500010895455, 151.1712428448103, 233, 297.79969503466634, 65, 1725.138687635445
0, -33.80777140379413, 151.15474458453366, -33.81500320320465, 151.17124278549863, 234, 297.80989873291793, 64, 1725.2945078962505
0, -33.80777140379413, 151.15474458453366, -33.81500740735033, 151.17124492746018, 234, 297.8205726996332, 64, 1725.6881055149654
0, -33.80777140379413, 151.15474458453366, -33.815010289091816, 151.17124974477412, 234, 297.8230851240377, 64, 1726.231870271708
0, -33.80777140379413, 151.15474458453366, -33.81501214547705, 151.17125094166306, 234, 297.8274351306809, 64, 1726.426229549854
0, -33.80777140379413, 151.15474458453366, -33.8150126664708, 151.17125152300028, 234, 297.82830397943025, 64, 1726.500852502319
0, -33.80777140379413, 151.15474458453366, -33.815012884168944, 151.17125157817944, 235, 297.82893610384554, 63, 1726.5166788609795
0, -33.80777140379413, 151.15474458453366, -33.815012730019966, 151.17125206560888, 236, 297.8277338401857, 62, 1726.5485362184372
0, -33.80777140379413, 151.15474458453366, -33.81501273329569, 151.1712522658367, 286, 297.8274575526508, 12, 1726.5650836420825
0, -33.80777140379413, 151.15474458453366, -33.815012663231236, 151.17125234849152, 287, 297.8271101892318, 11, 1726.5682033432147
0, -33.80777140379413, 151.15474458453366, -33.815012671579396, 151.17125256626622, 286, 297.8268253327835, 12, 1726.586449663617
0, -33.80777140379413, 151.15474458453366, -33.815008693268894, 151.17125352994887, 286, 297.8124463259393, 12, 1726.4585978969649
0, -33.80777140379413, 151.15474458453366, -33.81500895067782, 151.17125209738572, 286, 297.8153400022521, 12, 1726.354780008501
0, -33.80777140379413, 151.15474458453366, -33.81500610622601, 151.17125017445758, 286, 297.80879943993466, 12, 1726.0497387637129
0, -33.80777140379413, 151.15474458453366, -33.81500302081851, 151.1712468627978, 286, 297.8034586679894, 12, 1725.6185947590602
0, -33.80777140379413, 151.15474458453366, -33.81500084435711, 151.17124407376758, 286, 297.80033878454174, 12, 1725.2774136539142
0, -33.80777140379413, 151.15474458453366, -33.81500146918364, 151.17124590386163, 286, 297.7997594620372, 12, 1725.4595799362778
0, -33.80777140379413, 151.15474458453366, -33.81499919919989, 151.17123886529401, 239, 297.80242362304597, 59, 1724.7658779722913
0, -33.80777140379413, 151.15474458453366, -33.814997551965234, 151.17123066735763, 264, 297.8087907888429, 34, 1724.0096728816384
0, -33.80777140379413, 151.15474458453366, -33.81499591881476, 151.17123008836168, 318, 297.80427683302224, -20, 1723.8774978589347
0, -33.80777140379413, 151.15474458453366, -33.814993667746585, 151.17123295948812, 206, 297.7927920796601, 92, 1723.9955331640328
0, -33.80777140379413, 151.15474458453366, -33.81499043795512, 151.17123810817452, 74, 297.77484201121683, -136, 1724.2492343233405
0, -33.80777140379413, 151.15474458453366, -33.81498769989845, 151.17125539639235, 48, 297.74113621915023, -110, 1725.5222360651933
0, -33.80777140379413, 151.15474458453366, -33.81497747428802, 151.17126338396324, 48, 297.6962636500356, -110, 1725.6467533519594
0, -33.80777140379413, 151.15474458453366, -33.81497117953253, 151.1712789153026, 48, 297.6535105982988, -110, 1726.5934323613076
0, -33.80777140379413, 151.15474458453366, -33.81496859773185, 151.1712867455716, 48, 297.63391012302, -110, 1727.10162641357
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 49, 297.5915673570781, -111, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 49, 297.5915673570781, -111, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 49, 297.5915673570781, -111, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 49, 297.5915673570781, -111, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 50, 297.5915673570781, -112, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 50, 297.5915673570781, -112, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 50, 297.5915673570781, -112, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 50, 297.5915673570781, -112, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 51, 297.5915673570781, -113, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 51, 297.5915673570781, -113, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 51, 297.5915673570781, -113, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 51, 297.5915673570781, -113, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 51, 297.5915673570781, -113, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 52, 297.5915673570781, -114, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 52, 297.5915673570781, -114, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 52, 297.5915673570781, -114, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 52, 297.5915673570781, -114, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 52, 297.5915673570781, -114, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 53, 297.5915673570781, -115, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 53, 297.5915673570781, -115, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 53, 297.5915673570781, -115, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 53, 297.5915673570781, -115, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 53, 297.5915673570781, -115, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 53, 297.5915673570781, -115, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 54, 297.5915673570781, -116, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 54, 297.5915673570781, -116, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 54, 297.5915673570781, -116, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 54, 297.5915673570781, -116, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 54, 297.5915673570781, -116, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81495957491397, 151.17129575700227, 58, 297.5915673570781, -120, 1727.3746113499267
0, -33.80777140379413, 151.15474458453366, -33.81496062440427, 151.17129252050626, 196, 297.5996032605295, 102, 1727.1634437033704
0, -33.80777140379413, 151.15474458453366, -33.81496869076351, 151.17128933193953, 196, 297.63053275766254, 102, 1727.318355549135
0, -33.80777140379413, 151.15474458453366, -33.81497270827744, 151.17128399853377, 196, 297.65126967420156, 102, 1727.0888547035524
0, -33.80777140379413, 151.15474458453366, -33.81497699585643, 151.17127265602676, 196, 297.6814652080821, 102, 1726.3813611934384
0, -33.80777140379413, 151.15474458453366, -33.81497793094074, 151.171269032889, 196, 297.68969418063654, 102, 1726.1329912613926
0, -33.80777140379413, 151.15474458453366, -33.814979998787784, 151.17126573925043, 196, 297.7011614413606, 102, 1725.9702543778233
0, -33.80777140379413, 151.15474458453366, -33.81498719367812, 151.17127027146685, 196, 297.7182235130987, 102, 1726.71378574508
0, -33.80777140379413, 151.15474458453366, -33.81498719367812, 151.17127027146685, 196, 297.7182235130987, 102, 1726.71378574508
0, -33.80777140379413, 151.15474458453366, -33.81498719367812, 151.17127027146685, 196, 297.7182235130987, 102, 1726.71378574508
0, -33.80777140379413, 151.15474458453366, -33.81497475791477, 151.17127552171374, 154, 297.6700562355639, 144, 1726.5003697955226
0, -33.80777140379413, 151.15474458453366, -33.81496858038436, 151.1712911122957, 210, 297.627637842799, 88, 1727.4585431982068
0, -33.80777140379413, 151.15474458453366, -33.81496461572152, 151.17130421509952, 2, 297.5960379889769, -64, 1728.3278278905432
0, -33.80777140379413, 151.15474458453366, -33.81496757891065, 151.17130989195795, 272, 297.59766247198456, 26, 1728.9459447662723
0, -33.80777140379413, 151.15474458453366, -33.8149604222246, 151.17131629365826, 348, 297.56517476491706, -50, 1729.1018718166542
0, -33.80777140379413, 151.15474458453366, -33.81495942252396, 151.17131898955506, 281, 297.5580815884149, 17, 1729.271422494892
0, -33.80777140379413, 151.15474458453366, -33.81496114738761, 151.17132129394545, 301, 297.56045296391324, -3, 1729.549205976931
0, -33.80777140379413, 151.15474458453366, -33.81496055438119, 151.17132263970012, 273, 297.55660591264296, 25, 1729.6290094572837
0, -33.80777140379413, 151.15474458453366, -33.81496006688118, 151.1713232885095, 317, 297.55409222990056, -19, 1729.6571051630626
0, -33.80777140379413, 151.15474458453366, -33.81496033797564, 151.17132293397708, 267, 297.555481173971, 31, 1729.6419946718213
0, -33.80777140379413, 151.15474458453366, -33.81496103266036, 151.17132139554386, 346, 297.55993380472046, -48, 1729.551627317403
0, -33.80777140379413, 151.15474458453366, -33.81496109035036, 151.17132108408344, 276, 297.56056411807833, 22, 1729.5290609642673
0, -33.80777140379413, 151.15474458453366, -33.81496333490146, 151.17131559912278, 324, 297.5756839746599, -26, 1729.1949994737322
0, -33.80777140379413, 151.15474458453366, -33.814963618847294, 151.1713097623672, 275, 297.5848983152947, 23, 1728.7311458130625
0, -33.80777140379413, 151.15474458453366, -33.81496330050932, 151.17130696497566, 312, 297.58783007774707, -14, 1728.485422225105
0, -33.80777140379413, 151.15474458453366, -33.81496054142956, 151.17130733147644, 305, 297.57828541616016, -7, 1728.3732506832969
0, -33.80777140379413, 151.15474458453366, -33.81495086785152, 151.171309616794, 269, 297.5433920677641, 29, 1728.0623791485566
0, -33.80777140379413, 151.15474458453366, -33.81494023585398, 151.1713118135022, 300, 297.50547357770046, -2, 1727.695603994187
0, -33.80777140379413, 151.15474458453366, -33.814931110004345, 151.17130664927967, 299, 297.4828982829448, -2, 1726.802924984676
0, -33.80777140379413, 151.15474458453366, -33.81492717719201, 151.17128992984826, 271, 297.49370853457077, 26, 1725.2290699265739
0, -33.80777140379413, 151.15474458453366, -33.8149250515573, 151.1712739252295, 299, 297.50945416047125, -1, 1723.806828303101
0, -33.80777140379413, 151.15474458453366, -33.81492413034009, 151.1712742560198, 206, 297.5059610933385, 92, 1723.7865996205699
0, -33.80777140379413, 151.15474458453366, -33.81492340090425, 151.17127304499394, 276, 297.5052872169224, 22, 1723.6497527939118
0, -33.80777140379413, 151.15474458453366, -33.81492309948239, 151.17127028736473, 302, 297.5082153017863, -4, 1723.4080380361827
0, -33.80777140379413, 151.15474458453366, -33.81492305704681, 151.1712681676773, 298, 297.5110878508606, -0, 1723.2319755229125
0, -33.80777140379413, 151.15474458453366, -33.814923434059196, 151.17124956882023, 210, 297.5387792818362, 88, 1721.725895643651
0, -33.80777140379413, 151.15474458453366, -33.814923418079296, 151.17123932726332, 281, 297.55331372059925, 17, 1720.8852235847362
0, -33.80777140379413, 151.15474458453366, -33.81492474912575, 151.1712265323685, 319, 297.5759328612153, -21, 1719.9047337255702
0, -33.80777140379413, 151.15474458453366, -33.814921195385104, 151.17121240934733, 260, 297.5844095874073, 38, 1718.5637895875268
0, -33.80777140379413, 151.15474458453366, -33.81492140445043, 151.1712011632959, 313, 297.6011699378273, -15, 1717.6527399731306
0, -33.80777140379413, 151.15474458453366, -33.8149216520839, 151.1711885109825, 290, 297.6200882517537, 8, 1716.6285853019915
0, -33.80777140379413, 151.15474458453366, -33.814922111963206, 151.1711787247114, 278, 297.6356202975353, 20, 1715.8504094770383
0, -33.80777140379413, 151.15474458453366, -33.814920643364644, 151.17116978274075, 272, 297.64360248762785, 26, 1715.0419155339175
0, -33.80777140379413, 151.15474458453366, -33.81491727709739, 151.17117232650702, 304, 297.62886472291166, -6, 1715.0765217876142
0, -33.80777140379413, 151.15474458453366, -33.81491981599792, 151.1711692363741, 317, 297.6416602632229, -19, 1714.9544194691186
0, -33.80777140379413, 151.15474458453366, -33.81492300235545, 151.17116720867128, 246, 297.6550662069152, 52, 1714.952892805931
0, -33.80777140379413, 151.15474458453366, -33.81492095317496, 151.1711640300339, 286, 297.6528758488855, 12, 1714.586613582204
0, -33.80777140379413, 151.15474458453366, -33.814919405727494, 151.171167033863, 299, 297.6434674688204, -1, 1714.7527742272775
0, -33.80777140379413, 151.15474458453366, -33.81492216523446, 151.17117061090386, 303, 297.6474281359822, -5, 1715.1883746500591
0, -33.80777140379413, 151.15474458453366, -33.81492404009628, 151.17117167575284, 302, 297.65207626673146, -4, 1715.3724684922722
0, -33.80777140379413, 151.15474458453366, -33.81492373903596, 151.17116677921334, 297, 297.658109187122, 1, 1714.9557762385393
