time, accX, accY, accZ
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.1097405754089356, -4.074183329828084, -8.745120838928223
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.298583377484232, -4.245218818664551, -8.603862356457114
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.19623111038208, -4.26781380457133, -8.945485590362548
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.2215200115479528, -4.390068019104004, -9.1676974319458
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.1754314834594726, -4.305522772979736, -8.567051505932211
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.3621790668211875, -4.1748891448974605, -9.945962024578451
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.661604058074951, -3.8844422637388107, -9.657011811718345
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -2.8637641684934496, -3.6119524795532225, -9.48702407836914
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -3.561374677221477, -3.350535293523967, -9.775974291229247
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -3.8687306076049803, -4.6115319649294015, -11.367070932006834
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -4.209455431365966, -3.841197580774128, -11.517456723785399
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -3.2124200775146483, -4.700865029852092, -8.317905480194092
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -3.5871126373291014, -3.849128081512451, -6.663512717548012
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -4.905120651245117, -2.385971591949463, -5.1131169204711915
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.986551613616943, -1.6482582054138182, -6.223727215576171
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.711667335510254, -1.477970612335205, -6.4549173133850095
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.036053554534912, -1.078587994030863, -6.021866088104248
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -4.907813543590903, -1.3853449356079102, -6.668151483264565
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.652111569213867, -1.4905401710510253, -9.367762908172606
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.1343654602050774, -1.549497386932373, -7.57809658268392
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.457433046722412, -1.5795746914185582, -9.304915114593506
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.128679231262207, -1.5691000591553748, -8.444947805786132
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -4.5404538108825685, -1.4698901817321777, -6.613533173370361
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -4.891204354095459, -1.7341501899719238, -6.347327876281738
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.298667549133301, -2.0232500404357907, -5.3499932472229
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -6.659621555328369, -3.0119056884765625, -5.112967282867431
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.672611920928955, -3.4796728378295896, -9.051877926635742
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.086780702209472, -3.61988327255249, -9.503184939575196
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -4.181323561859131, -2.013523888452351, -8.653093712615966
Tue Jul 23 2019 13:31:00 GMT+1000 (AEST), -5.135263285827636, -2.3129481490537525, -7.296329559326171
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -5.471648619079589, -2.6780641944885253, -7.09895755996704
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.812494974517822, -2.4064719436645507, -7.876324911499023
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -5.26095887298584, -2.834734765625, -7.116614797210693
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.965873518371581, -2.648286311340332, -7.666981319317221
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.94791700592041, -3.264942876434326, -7.974636232647299
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.924423902130127, -2.3600842864990232, -8.285583757781982
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.971859022521972, -2.1920415497377514, -8.22258632659912
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.984578218841553, -2.7111341049194335, -8.169913890075684
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.932953245544433, -2.526181734411418, -8.393771745300292
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.8605292298465965, -2.4832363266542554, -8.186523664093016
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.884321024322509, -2.5661352668762207, -8.122628407287598
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.7466544288635255, -2.6575638427734374, -8.053795109558106
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.659715565600991, -2.701258023071289, -7.8255977638244625
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.665700485229492, -2.740762350463867, -8.15345375366211
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.732439441028237, -2.87932677154541, -7.808987989807129
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.644901150567829, -2.7162220757082105, -8.113350875854492
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.677821131134033, -2.6186577735349537, -8.084321180725096
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.656572591400146, -2.6816557892397044, -8.016535346221923
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.694430905151367, -2.690334477996826, -8.072200534820556
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.693233804321289, -2.662950796508789, -8.01234549331665
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.668094979150593, -2.6822543396547434, -7.9481509613037105
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.688295763397217, -2.801365579986572, -8.055740398406982
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.657171141815185, -2.7213097542360423, -8.102576968383788
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.660313531494141, -2.686593537902832, -8.10856247253418
Tue Jul 23 2019 13:31:01 GMT+1000 (AEST), -4.689492864227295, -2.620304079437256, -8.23006820678711
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.703409453637898, -2.792985874176025, -8.092551833453774
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.6441526702880855, -2.633322550964355, -8.131905938720703
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.644302307891845, -2.727294966125488, -8.058433875274657
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.614823699951172, -2.756623936462402, -8.237550086975098
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.505588541467487, -2.8154318070009348, -8.07668966293335
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.557362860107421, -2.889502128601074, -8.005611801147461
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.520851284790039, -2.7250506943300365, -8.081478066253661
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.537909971618652, -2.7296891677856445, -8.07594147491455
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.6091374710083, -2.7105355545043945, -8.199841410827636
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.608389282989502, -2.648286019079387, -7.887398094177246
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.669591062927246, -2.8407202697753906, -8.08806212081909
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.53297193069458, -2.7527333587646483, -8.133252677154541
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.588936394500732, -2.7801167479917406, -7.9855603622436515
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.515763606262206, -2.731335181427002, -8.239495375823974
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.493916516113281, -2.812139487457275, -8.055291485595703
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.553472282409667, -2.926013703918457, -8.076540025329589
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.552724094390869, -2.657713480377197, -8.079083864593505
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.553921487481892, -2.765602192687988, -8.167071360126137
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.51366867980957, -2.7627593704774975, -8.239345738220214
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.463988703100383, -2.757222486877441, -8.138340940204262
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.4397477035522455, -2.9153894340515136, -8.128763549041748
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.419546919305622, -2.8573300437927243, -8.33122322692871
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.404582866668701, -2.814982601928711, -8.228422193145752
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.490474558965862, -2.767697119140625, -8.006509626770018
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.447229583740234, -2.824409770965576, -8.015637520599364
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.54599040222168, -2.7741315361022947, -8.055740398406982
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.48478891454488, -2.7647043670654297, -8.010400204467773
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.505588249206543, -2.8751372109010815, -8.079083864593505
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.4391491531372065, -2.844910122680664, -8.135796516418457
Tue Jul 23 2019 13:31:02 GMT+1000 (AEST), -4.458153128814697, -2.8770822074890137, -8.31835439300537
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.435707488250732, -2.822314844512939, -8.32553758250773
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.338891958618164, -2.9180826186582443, -7.971644649615883
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.303577484130859, -2.9568390502929685, -8.01818135986328
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.318840519714355, -2.906261247961223, -8.240842114257813
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.2503064971923825, -2.946214780426025, -8.343643148040771
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.292354663848877, -3.0228292335510254, -8.31177033843994
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.100968460901082, -3.182791831970215, -7.88440534210205
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.167706539916992, -2.985270195007324, -8.246528343200684
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -4.058022176361083, -3.314921836090088, -7.679102549743652
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.778050219726562, -3.431489529418945, -8.590096281433105
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.5899557518005367, -3.5767876426696774, -8.202085974884033
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.624971243341267, -3.836408885192871, -8.426542380523681
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.5217212967470286, -3.840748667962849, -8.678233414569497
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.352480874633789, -3.840299462890625, -8.16542476196289
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.3056440123960376, -4.049941745758057, -7.853879270935058
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.008912936401367, -4.269310472869873, -8.383446750640868
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.0123546012878415, -4.403535403442382, -7.860762600708007
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -3.0684687026977535, -4.5410523612976075, -7.679401824951172
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.8368293998166916, -4.556913947296143, -8.090905235290528
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.759167775726318, -4.493467895562946, -8.008754190826416
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.816030065155029, -4.576516181127727, -8.266130869293212
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.652625801849365, -4.386177441406249, -8.151358827209473
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.6508301506042478, -4.658517880249023, -8.116343043407797
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.7136779441833494, -4.510975202941895, -8.03778388595581
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.5239374626159665, -4.765209491729736, -8.450634034729003
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.4627356826782223, -4.888062256677449, -8.55463216934204
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.4666262603759765, -4.797830489349365, -8.12158152858317
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.4775498054504395, -4.841225394439697, -7.937676329040527
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.487276249694824, -4.916194126184284, -8.028057441711425
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.5092729774475098, -4.873397186987102, -7.9186723533630365
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.59217220993042, -4.654777232415974, -7.969998051452636
Tue Jul 23 2019 13:31:03 GMT+1000 (AEST), -2.5608979507446286, -4.696825399072468, -7.510760245513915
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.5432407135009765, -4.642955277197062, -8.191611342620849
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.5184008712768553, -4.708796115112304, -8.437166650390624
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.5501240432739256, -4.631882386779785, -8.17904178390503
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.508375151824951, -4.568884955596924, -8.188618006023765
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.5591022994995116, -4.659116430664063, -8.094945450592041
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.5546131713867184, -4.594024365289509, -8.079383139801024
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.4230817176818844, -4.515165055847167, -8.12801477650106
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.6455925422117113, -3.779995508575439, -8.334365616607666
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.9370865943357347, -2.9399294165462253, -8.007706727600096
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -2.2149358108520505, -4.42418597728312, -6.858639568328857
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -1.5147814628601073, -4.310909726715088, -7.075165180969238
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -1.179294028295949, -3.791965932354331, -7.017255428314209
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), -0.49111061553955077, -5.261707061004638, -8.860042518615723
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.5828385214432142, -5.29268204498291, -9.74260452106893
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.0461164513519032, -3.988291053009033, -9.807847100830077
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.299424845123291, -4.524292949676513, -9.581894319152832
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.0661679633209482, -4.0441058792114255, -9.490316105651855
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.9094973556518554, -4.561403075408935, -8.77819074935913
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.8711900560241193, -3.8693291580200193, -8.5800705619812
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.1777975791931152, -3.857507495062053, -9.010577947998046
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.1333551378112285, -3.497778987884521, -9.223362620544433
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.0874164665222168, -3.58142640838623, -9.19942060394287
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.3531728507995604, -3.502866958673298, -9.458293658447266
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 1.0211270080566406, -3.4338834388181567, -9.41684404220581
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.795473501586914, -3.064877400207519, -9.165602505493164
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.9325415466308593, -2.9188313911989328, -9.242815509033203
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.7731775351593271, -2.8381761382505295, -9.087342038726806
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.7423521522521972, -2.827701798248291, -9.173084385681152
Tue Jul 23 2019 13:31:04 GMT+1000 (AEST), 0.7811082916259765, -2.7703908882692456, -9.613018940734863
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.8372223930358886, -2.829946362304687, -9.418490055847167
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.774374562924169, -2.853289828491211, -9.331101695251464
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.8267477973053231, -2.9501053581237793, -9.279626359558105
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.8530839790344238, -3.080439710998535, -9.385420145416258
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.8659528129577636, -3.157503369195759, -9.186102857208251
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.7537246101379395, -3.097647743169963, -9.226205735015869
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.6705261389801278, -2.9445687667846676, -8.998457302093506
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.5220855629852041, -2.775179291589558, -9.05322466506958
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.5470750793457031, -2.729988442993164, -9.419986431884766
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.40357258080746977, -3.1090204933166503, -9.287557152557373
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.37633864652104676, -3.1054288985654708, -9.09766703338623
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.3426700943435542, -2.9577368759155274, -9.301174174499511
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.23567918938901275, -2.912546027319133, -9.23159268875122
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.08589196857508505, -2.891597055053711, -8.837447240447997
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.11462236965982883, -2.8829180740356444, -9.239673119354247
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.09696516723632811, -2.6946739685058594, -9.409511799621582
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.09142852109828964, -2.66220260848999, -9.307309316253662
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.030376451829541472, -2.723105113220215, -9.59476315307617
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.17791914740297943, -2.7238533012390134, -9.326014016723633
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.2437597295898944, -2.6312276245117188, -8.923189002880454
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.3359363839080557, -2.7780221138000485, -9.074473204803466
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.25348610076904293, -2.6656442733764645, -9.215282189941405
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.2528875503540039, -2.581697577667236, -9.553463174438477
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.2727893516540527, -2.568828743743896, -9.515455223083496
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.25902269210815426, -2.681955064447224, -9.346065455627441
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.2935889968429692, -2.658312323053181, -9.280673822784424
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.24839840397490187, -2.658461668395996, -9.357587551116943
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.313490779876709, -2.712181568145752, -9.322123439025878
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.25842415995942425, -2.728192499487102, -9.208398860168456
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), -0.2653074714660644, -2.8847137252807618, -9.229797037506103
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.22460609804233536, -2.77083950881958, -9.29548794555664
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.1800139825240709, -2.9403789138793943, -9.285013897815347
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.18614917907714842, -3.0686186325624583, -9.338134662628173
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.22415705736689268, -3.182043643951416, -9.325864379119873
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.13557174207158387, -3.6236242126464844, -9.309553880310059
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.14050967339780182, -4.6214074622556565, -9.53760158843994
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 0.030526071166992186, -4.42418539276123, -9.49974327468872
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.5039794494628906, -2.5769091743469237, -8.8865283744812
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.7724291644774377, -1.6371850227355955, -8.66431653289795
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.2189479202270508, -1.6575357368469237, -9.05307502746582
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -2.0760721145629883, -1.9400515327453611, -8.416217385864257
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -2.236633117266744, -1.8345570220947265, -9.307758229064941
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.8800467075072227, -1.8613421531677246, -10.493187326049805
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.7836802368164062, -2.079364141845703, -9.478943647766112
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.9129671264648436, -2.3919570960998535, -9.497199435424804
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.7673697380065916, -2.699312734222412, -9.677213472747802
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.9283797996520995, -2.544138539123535, -9.08494783706665
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.9457377616882323, -2.8190228172302243, -8.899097933197021
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.735945841217041, -2.9616271613523364, -8.971672171020508
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.6059107635498047, -3.1229367904663086, -8.678681742858886
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.418714121246338, -3.21122297668457, -8.629301333618164
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.3159130874633789, -3.1763574150085447, -8.589946643829345
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.3000515014648437, -3.3072903182983397, -8.639327053070067
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.1130044967651367, -3.1863828421995044, -9.030779024505614
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.1426327423095703, -3.192817551422119, -9.05965908203125
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.0684124177794903, -3.111115127508342, -9.367762908172606
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.9509469718933105, -3.428346847479045, -9.296086495971679
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.0691606788635253, -3.311480171203613, -9.083002548217772
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -0.9943418039184063, -3.3048961166381834, -8.91885009689331
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.9528922607421875, -3.61344885559082, -9.147645993041992
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.790385823059082, -3.4609678450986743, -9.31374373321533
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.8043021202087401, -3.334673999786377, -9.071031539916993
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.8283937744140625, -3.6050691497802734, -8.795698348999023
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.7902361854553223, -3.619135084533691, -9.054721041107177
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6672340751647949, -3.4434608299806713, -9.172186560058593
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6832452987670898, -3.5341406333371994, -8.974365647888183
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.7302315063476562, -3.4950852187559005, -8.790760308074951
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.7181109335083514, -3.507505724389851, -8.984690642547607
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6446387969970703, -3.549553891046345, -9.078962332916259
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6690297994751483, -3.595043430328369, -8.949376168060303
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6459855354309082, -3.501968840789795, -8.99516585933268
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6678326986450701, -3.571550034277141, -9.07207900314331
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6452374204773456, -3.6528035453796384, -8.95745659866333
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6194996795654296, -3.5615246070861812, -9.195679663848876
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.5768530355591327, -3.5420717185974118, -9.24446152267456
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6394014078002422, -3.5859155364990234, -8.822184204864502
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6310217750549316, -3.483413777923584, -8.824279131317137
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6114192489624023, -3.621080373382568, -8.9769094871521
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.6048352674622088, -3.6545991966247557, -8.924536325836181
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.5602431884765625, -3.6453216651916502, -8.974216010284424
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.5606921012878417, -3.6698619399473067, -8.900145396423339
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.5606921012878417, -3.8723219100952146, -8.821585654449462
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.4788402589660138, -3.7337574890136715, -9.088090226745605
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.4370914405822754, -3.6400843490600585, -9.074174514117836
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.4622305214812979, -3.8648400299072265, -8.63124662246704
